X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158241522000652	0	0	0	0	0	0	0	0
MN00024	0	0	0	0.000201714229560197	0	0.000509523830196296	0	7.89920101310288e-05	0	0.00022529536430234	0	0.000160184807027148	0.000117787478686684	0	9.98173719424476e-05	0	0	7.0252509030234e-05	0.000353095736874335	8.72193503477769e-05	0	0.00010244342728055	0	0.00100407920611831	4.48970222783913e-05	0	0.00211889897636837	0	0.000381394328547327	0	0	0.000194419048768194	0	0.000490889934900142	0.00084759078464663	0	0.000765277206359157	0.000374279787491139	0	0.000113691374959872	0	0.000208063195336873	7.66226225611188e-05	0	0	0.000499479368609281	0.00178698226983832	0	6.08461029851713e-05	0.000155356997545526	0.000222415271833012	0	6.70866429447513e-05	0.00256562899890357	0	0	7.21602256300471e-05	0	0.000628634507426825	9.01902201300239e-05	0	6.75691867781014e-05	0.000402696761757427	0	0	0	0	0.000755298341384316
MN00025	7.02493407418168e-05	0.000106504745505156	0.00078493491383559	0.00267733295026875	0.000110850674687589	0.000117462067798424	0.000489615991049909	0.000259305163922071	2.31782881894195e-05	0.000102542784796716	0.000139618421176423	0.000469484798002193	6.83827612301981e-05	4.15902803595264e-05	0.000483302713196745	0.00160209564067829	0	0	0.000678878515454249	6.5401798439755e-05	0.000135457525072638	0.000623884897834759	0.000566872347884474	8.50153023026145e-05	3.11516142380071e-05	0.000202321047623756	0.000186872080406324	0.000161029432754383	0.00246755891531173	0	0.000251054798879907	0.000123996337287588	0.000333288588658249	0.000222847667235397	9.60811619640296e-05	0.000118799107358885	0.00387350514846942	2.02699270678359e-05	0	5.40879147318763e-05	8.52385204294451e-05	0.000192065721695485	0	2.35055158845688e-05	0.000238031433716646	9.97907859881968e-05	0.00027811432627591	2.88737816800086e-05	0.000728990252232556	0.000144205686750905	0.000130793398697348	0.000125808174719076	0.00011498655338329	0.00023127717349703	0.000147696220486793	0.000259080993923606	9.93992633674879e-05	0.000177938049416583	0.000196521857242303	0.000187173207854763	9.10333176360559e-05	0.000510857504452846	0.000299528549171782	0.000196535256979224	0.000100678466605111	5.95537145442723e-05	0.000983107652991707	0.0001072146216298
MN00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109849443509456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00027	5.94216723300994e-06	0	0	0	1.3244928005749e-05	0	0	0	0	0	0	0	0	0	0	0.000430803616110184	0	0	0	0	0	0	0	0	3.98612753049007e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177337546982666	0	0	0	2.55227154447374e-05	0.000206663001371616	0	0	0	0	0	0	0	0	0	0	0	0.00127093968935935	0	0.000212680234802149	0	0	0	0	0	0	0	9.16923937976138e-05
MN00028	0.000273871610361142	0.000172319431197543	0.000145144756815341	2.61408079241761e-05	9.34583981678446e-05	0.000439198555712078	0.000120470171574105	0.000345537242611879	0.000155784804537272	0.000702054628164616	0.000187570976888634	0.000169599212417016	0.000763453551139404	0.000160088084817051	0.000142351739020587	0	0	0.000270334099009177	8.01684901562619e-05	0.000144941858910149	0.000265492430140633	0.000245403017883876	8.98266231613786e-05	3.37021770135744e-05	0.000101747963809984	2.4689598208376e-05	0.00011684847527171	7.39192658803143e-05	0.000489982671998348	2.0106305319363e-05	0.000107564292893501	9.75251048624536e-05	9.29713170019092e-05	8.42847116935685e-05	2.53121369952237e-05	0.000325105312182385	9.83924117519052e-05	0.000208722045134546	1.78541197418303e-05	6.79813593286333e-05	0.000314201667815546	3.81050562056843e-05	0.000151287714230592	3.87333139896007e-05	9.28341902266131e-05	3.24576249224258e-05	0	0.000194215761865244	0.000100067923503	0.00012107767570919	0.000227206385067315	0.000174998653788007	0	0.000483834531873615	0.000121434837422074	0.000122210665656111	7.66062879760303e-05	0.000274366679864028	8.17593623077509e-05	0.000184544953001425	0.000917326265021274	0.000176574939536759	0.000459433374213059	6.43080807359095e-05	0.000132368890485286	8.32799806863243e-05	0.000288053696843471	0.000247062573259502
MN00029	0.000236774340597451	0	0	0	1.45533506271369e-05	0	3.46351851902607e-05	1.34735301411211e-05	0	0	0	0	0	0	1.54452380926175e-05	0	0	0	0	0	0	0	0	0	0	1.22961516100718e-05	0	0	0	0	0	0	0	0	0	3.04217178820671e-05	0	0	0	0	0	0	1.16699549008156e-05	0	7.19991268121158e-05	0.000121425841098009	0	0	4.70019167501318e-05	0	0	6.1084759931778e-05	0	0	0	0.000162682015425092	0	0	0	0	0	0	0	0	0	0	0.000541415654295102	3.80476806994443e-05
MN00030	0	0	0	0.0228244901765769	0	0	0	0	0	0	0.00495402854019742	0.00670230221536169	0	0	0	0	0	0	0	0	0.0159796784006125	0	0	0	0	0	0.0179533495915451	0.0109392487099665	0	2.30444527678505e-05	0.000643081228884841	0.00283010907707956	0	0	0	0.000138708799157058	0	0	0	0	0	0	0	0	0	0	0	0.00600052766027495	0	0	0.00030218783122458	0.0040605344613807	0	0	0	0	0.0357008194222251	0	0	0	0.00182639130725889	0	0	0	0	0	2.93218721674041e-05	0
MN00031	0	0	0	0	6.85088716065109e-06	0	0	0	1.0670828088499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04714062394585e-06	1.90526780187922e-05	0	0	0	0	0	0	0	0	0	2.17808879709158e-05	0	0	0	0	0	0	3.12492607900354e-05	0	5.23635684078113e-06	0	0	0	0	0	0	0	0	0	0	2.36399355829956e-05	0	0	0	0	0	0	0	0	0	0	0	0
MN00032	0	2.57241099265711e-05	0	0	2.51811037493321e-05	1.91345501584562e-05	2.1526485580047e-05	6.44854549764204e-05	0	9.7471970289702e-05	5.51956953537246e-05	0.000123111359522067	3.50528628045502e-05	7.17026464826615e-05	0.00084648123491071	0	3.35871184463874e-05	6.22622926980105e-05	5.6368134544831e-05	1.99764159513521e-05	4.40128611529389e-05	2.61936226702568e-05	1.40197789405302e-05	1.93300653120912e-05	6.62011119039578e-05	1.85826123486517e-05	1.292213726583e-05	0.000162210424074154	1.47307127671483e-05	2.04259164677997e-05	6.32544809364816e-05	0	0	1.82271389201765e-05	0.00015056820636458	4.2310243805633e-05	9.59765811708607e-05	0	0	3.31548231088657e-05	3.94753393569695e-05	0	7.04284819336251e-05	0	3.76051615075727e-05	0	1.73993327253485e-05	1.39197089410904e-05	3.0477435003169e-05	2.21866847729216e-05	0	1.59580272462041e-05	4.69863034318318e-05	2.48479003115761e-05	0.000136654038074027	2.41403069720621e-05	3.72554158361318e-05	1.46227744757257e-05	0	0	2.54314365522149e-05	0	6.12135575299472e-05	0.000148079566500056	6.88822561431939e-05	0	0.000171842246178021	4.50176857032958e-05
MN00033	0.00027483066619749	0	6.95701691740587e-05	0.000756240947606335	0.000155874397067834	0.000381712374049421	0.00040847440284375	0.00014948008136471	9.93399472150255e-05	0.000115393089426446	0.000437706164602372	0.00081289385083446	0.000258118475666325	7.35145051192851e-05	0.000194274884628079	0.000322649978714117	0	0.000634652833282156	0.000140694582698605	4.38397075175458e-05	0.000180193077720832	0.000633237139487358	0.000143730233512922	4.43438826064648e-05	6.78728801364069e-05	0.00201760667031138	0.000880682089545701	0.000719851555741864	0.00101685291629665	0.00184019428421952	0.000240021279380947	0.00350045862342434	0.0204104489555855	9.37979039949557e-05	0.000164776289561569	8.88052173406405e-05	0.000126380440235054	0.000402276680439227	2.87143024178442e-05	0.000672502496091176	0.00014781303828785	0.000234889259711618	0.00129189094259786	0.000679960773450704	0.000119538344027478	0.0012411251806863	0.000128356693634017	0.000961650727432542	0.000926481247637578	0.000462140556410114	0.000197449768350055	9.15547850987697e-05	0	0.000162589955986197	0.00016186472253966	0.00393024214272272	0.000222112602666962	0.0070848001103572	0.00436603272176143	0.00166048776031843	0.000226165146617578	0.00408797864841777	0.00037722406487948	9.14390994567367e-05	7.00719352701254e-05	6.22162550562428e-05	0.000174940559623941	0.000127228779503152
MN00034	0.00334917658819997	0.00144395414628993	0.00298366677050553	0	0.00202078312168179	2.14581136084401e-05	9.20567798861976e-05	0.00295283342991102	2.09234182058093e-05	0.00648829404109785	2.09983915321141e-05	0.00821596468730081	0.00135063797962049	0.00198634153559076	1.52625553865848e-05	0.0136186360590654	0	0.00558691046069936	0.00403940414497424	4.89601904521518e-05	0.00255587701630508	0.000713979035359016	0.00172827373915221	0.00135428386519387	0.000271463624302527	0.000973934938045972	0.00385208876542064	1.36801545674596e-05	0.00334129436798783	4.21743981560616e-05	3.68112091495546e-05	1.57842140482271e-05	0.00330328242956038	2.36492284321777e-05	0.00231449052780618	0.0013614852300827	0.0100956437845969	0.0014814160465863	0.000359589439339053	4.25848084626635e-05	3.35926411208342e-05	3.06616203303883e-05	2.62577418531194e-05	0	0.00623617466822344	0.00065873732059165	0.00105490214662368	0.00205686586984547	0.00480917726431049	0.00141460434724975	8.22324166478104e-05	0.00458632259643332	0.00141902847061484	0.00256753744886337	0.00537640359524665	0.00798675040096813	1.34965227530163e-05	0.00258810499546039	0.00172118532427224	0.00379456577251269	2.02970138600098e-05	0.00263917813383031	7.47114181260213e-05	7.27121118238607e-05	2.33079283802822e-05	0.000361146685555653	6.47895242200792e-05	3.76812948094247e-05
MN00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00036	7.03698322804974e-05	0.000498294122021498	0.000411448001916803	0.000190743929659219	0.00062806847264687	0.00031983452552851	0.000441828422113441	5.35871746594105e-05	0.00112816795482831	9.46970049762394e-05	0.000604321476926439	0.000293274055316833	0.000478558181404094	8.2855257321952e-05	0.000124317232240627	0	2.98651186758772e-05	9.89864176325735e-05	6.08928264574053e-05	0.000522614057269369	0.000402559077637002	0.000176409414647291	6.59887607095362e-05	0.000264530998344124	0.000380480974465209	3.82135840127675e-05	8.46141078666476e-05	0.000226521234016855	0.000193869616911039	7.05309787685727e-05	0.000446928698434202	0.00064978273380894	2.00702166868575e-05	0.000118195151465444	0.000200290286019818	0.000146538497876401	5.02913836878374e-05	0.00125220385371584	0	6.27502099982918e-05	0.00038797173056909	0	9.29614350120755e-05	0.00033589274001004	0.000458373731139294	1.84435590094392e-05	8.93079467430062e-05	0.000183113813208799	0.00031304978475585	0.000307191638444908	0.000474168296444292	0.000181147167882977	0	0.000179863649801827	0.000213691226912947	2.93786063425217e-05	7.5512703069073e-05	3.27199129619245e-05	0.000103396401409545	3.68385786726897e-05	8.078745049542e-05	0	0.000134600279044661	0	6.69047485701905e-05	6.75843348219565e-05	5.64318891613008e-05	0.000130019180348713
MN00037	7.79328431713575e-05	6.47025067856655e-05	0.00138017479922639	4.56557545539403e-05	0.000134351230392248	0.000933009265704028	0.00010040917168874	0.000375708385356586	0.000162136113902115	0.000606440490639761	0.000848595303861441	0.000596738240656365	4.57866829471949e-05	0.00244310436482819	0.000546056328814776	0.000431575734968861	0.000105529118242815	2.94986078309249e-05	0.000741721333903108	0.000526857196639794	0.000547523328876925	0.000129893686237679	9.47602112273736e-05	4.64292778802392e-05	0.000327620436043241	6.59751736296359e-05	5.86021657090757e-05	0.000169436951878461	0.000380186694548278	0.00015038566171529	0.000304498373733302	0.000479637193619367	7.94456365992789e-05	0.00063844138514424	2.4116246704121e-05	0.000511011212492277	0.000158345745756435	0.000310700427294011	0.000163607511778746	0.000574695645281569	0.00139872081286292	9.19459605724085e-06	0.000224164034062082	0.000361735372995918	0.000254228986621493	5.05516082768998e-05	8.69511686895222e-06	0.000136109618756313	0.000425700853775424	0.00022615572281618	6.42350324304897e-05	0.000417828503276848	0	6.90546238206723e-05	0.0007309592377879	0.00106086028083426	0.000433692781057079	0.000226712066474039	0.000213452829195956	8.30840399635882e-05	0.000239728575198227	0	0.00032054857319938	4.41969021635465e-05	0.000340092693676678	8.17842332336163e-05	6.67088099439139e-05	0.00188745782308812
MN00038	4.82529527742834e-05	0.00027487749773477	2.15614652441963e-05	0.000121773038073309	0	6.18632081247413e-05	0	0	0	0	1.8199147604809e-05	0	5.61156396083378e-05	0	0	0	0	0	0	1.05771932581677e-05	4.80646524039005e-05	0	0	0.000309450911746093	0	0	4.66804283164855e-05	0.000738497361542125	9.01208575915929e-05	0	7.87519697156797e-05	0	0	0	4.89630479689964e-05	0	0	0	0	8.14071002544342e-05	0	0.00046441086899125	0	0	1.56320906486626e-05	0	0	1.61348903673673e-05	2.89481860171008e-05	0	4.92310454233164e-05	2.71162999416269e-05	0	0.000374678719821528	0	0	0.000136290918889155	0	0	0	0	1.64584269361575e-05	6.46489063978113e-05	0	2.82321483876675e-05	0	0	0.000127571406992789
MN00039	6.32928950543292e-05	0	0	0	9.98862981116759e-05	7.24797114192825e-05	0.000279565952088534	0	0	0	0.000237795064272842	0.000255879956226914	0	0	0.000802883667144372	0.00139441952108487	0	0	0	0.000228665432648913	0.000110660116018953	0	0	0	1.44282755665943e-05	0.000300356427966829	0.000136619446813632	0.00265549932025199	0.000129991699302598	0.00219507969438006	0.000744503431044885	0	0	0.000117931367916732	0.00020310481534046	0	0	0.00544221342073573	0.000683199255293208	0.000174305322517595	5.41442675569257e-05	0	3.29708996013901e-05	0.000126211948560324	0.000496186126547033	0	2.04550834243247e-05	2.56122571029956e-05	0.000439172126025276	0	1.10983887772343e-05	4.77632686762067e-05	0.0018620805671658	4.39489841720812e-05	0.000116272282561486	0	0	0.000335622570129467	0	0	0.000120582293784583	0.000406868800655871	0.00440033018136978	0	1.20832905413535e-05	5.80394266539896e-05	0	0
MN00040	0	0	0	0	0	1.65481922217282e-05	0	5.52020015565798e-05	0	0	0	0	0	0.0177665195844819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37802382938372e-05	0	0	0	0	0	0	0	0	3.6615963928497e-05	0	0.00018361842721449	0	0	0	0	0	5.1664256699346e-05	0.000288900897479755	3.43302808627631e-05	0	0	0	0	0	5.35040544479445e-05	0	3.75162235685431e-05	0.000368172699904854	0	0	0	0	0	0	0	0	0
MN00041	6.33211287102588e-05	1.65141094325913e-05	2.78760034818306e-05	0.00101206835635109	0	0	0	9.78530518661733e-05	0	1.99047198601981e-05	0.000188485637499025	2.48276881300961e-05	0	0	0	0	0	0	0.000795660969077891	3.78931807559037e-05	1.75790928552742e-05	2.65603343022407e-05	3.07200544839499e-05	0	0	0	0	3.88830513910735e-05	0	2.20505744100144e-05	0.000632229161533009	1.52100982642775e-05	1.14456046731155e-05	0	0	0	1.4535357198045e-05	0.000460901887897433	1.28819722717428e-05	2.18836726350479e-05	0	2.80284042211529e-05	0.000460807575828171	0	1.08654838984968e-05	0	0	0	0.000278020938069473	3.58091874062395e-05	0	2.40763631506746e-05	0	0	0.000325809658715106	2.67000572965784e-05	0.000124605628909843	9.27070301428583e-05	0.00020419824243245	0	0.000252048370220717	0	6.54505520313981e-05	0	0.000118213457039526	6.12042329615626e-05	0	0
MN00042	0.00084216502313668	7.02620240624569e-05	0.000595902883648532	0.00957985996594812	0.020197965376912	0.00137308216939675	0.000152897396183782	0.00515630062182037	0.000267977835249308	0.000175086815969484	0.00177012030420081	0.000338147507634342	0.000543441087963733	0.000731497818318922	0.000247900467130974	0	0.00368021726654731	0.00408700579276551	0.00048231626798124	0.000358196506323892	0.00074882738635974	0.000566737943582065	0.00046177817763854	0.000116748250564725	0.00574644002748349	4.66730295200319e-05	0.000362241058915815	0.00515254672750885	0.000264976489042264	3.75725698839784e-05	0.00131202558535457	0.000339554831465148	0.000133437716116889	0.00204988092281601	0.000647402770818598	0.000152927283938434	6.60535426626695e-05	0.000188788397449699	2.17473471375708e-05	0.000282589672514096	0.000862558622958733	0.000995612774986509	0.000889295992105236	0.000154070691730528	0.00098911139177546	0.000773183015772742	0.000580971740331569	0.00101685736469565	0.000368704034730255	0.00109356490111857	0.000545458724449285	0.00134186090055801	0.0437556250210622	0.000163295040496255	0.0101258296258695	0.00055173449035107	0.000338582772503439	0.000273813099463397	0.00111520650448478	0.000705664542485883	0.000546162720250185	0	0.0025600219776348	0.000959016112538834	0.000529461051588921	0.00024845321431165	0	0.00012955343773223
MN00043	0.000108022940768861	2.76085139487997e-05	4.32759071789646e-05	0	6.6218989802083e-05	3.32962899287362e-05	3.98352191219694e-05	4.49610241606867e-05	5.78123194342364e-05	2.95541965823319e-05	5.16670575695034e-05	0.00012068636266583	1.97098479510457e-05	0.000152887744127925	9.72733732897394e-05	4.57799289690895e-05	0	0.000161019779500269	0	0.000186685476273022	2.85878592075701e-05	0.000115690839686913	4.94173937809456e-05	3.41885359590663e-05	0.000152902013946076	5.31686777478607e-05	0.000191699057788415	6.52953611470824e-05	0.000257394889171223	0	0	2.19123262658816e-05	1.60105348152975e-05	1.96154442044792e-05	3.38712600832594e-05	1.98830109387362e-05	0.00199707986533426	3.77021444065307e-05	0	0.000116974928618218	0.000108939927618057	0.00432913395586786	4.16699842012989e-05	3.2603310448876e-05	8.18925891476702e-05	0	0.00218139830163517	0.000107407007725739	0.000375873151736112	2.65803353733555e-05	8.49850228251951e-05	9.34510304333735e-05	1.49503257503574e-05	1.99608090305215e-05	0.000148227347124402	7.38882916223735e-05	7.72247636402333e-05	0	6.73460970173619e-05	8.04332527405169e-05	1.69033079994767e-05	4.36764914940347e-05	0.000190264084341853	5.17858634306338e-05	5.90816239299592e-05	4.50792327458427e-05	5.50063591974217e-05	8.84717058220245e-05
MN00044	0.000110709490837816	0.0233810656687375	0.00405094445863376	0.0303237177642423	0.00111028446651205	0.000698659265991157	0.00023178566166949	0.000118842497107155	0.0267255379426868	0.000165124463577876	0.000402547461647516	0.000413572368922412	0.0230779692979094	0.000819520028573231	0.000280514674069467	3.34334936539475e-05	0.0104297732540068	0.00657787123248812	4.07480194141094e-05	0.000702366005105963	0.000697691169824746	0.0034199685402363	0	0.000135648116748575	0.0808908931039274	0.000129660205373901	0.000299028835933126	2.24519183639085e-05	0.0010661430769494	0.00128523236736354	0.00529673662114933	0.00429031622630536	7.12362644828724e-05	0.000943557871261033	0.000105175707830772	0.00153170094797537	0.000908422084013198	0.00466587080436791	0.000181910149118817	0.000656786153753054	0.000530928621892595	2.39533312897031e-05	0.00762788400062704	4.63065686657406e-05	0.000105052886155292	3.39330981724354e-05	3.92371594938842e-05	0.000796609614665032	7.39272939439693e-05	0.000676458810222246	8.59976811119204e-05	5.28205879494439e-05	3.59103336341131e-05	0.000224544612806811	0	0.000148159244511841	0.000159961512725934	0.000212899175269264	0.00159399695714918	0.000545448033551802	0.000292906543855753	2.56932601251395e-05	2.96206231463476e-05	0.000172217943846839	1.63538489871459e-05	0.00752662377841026	0.000162610746532398	5.4630415384939e-05
MN00045	0.000101704165083535	0.000117525340522172	0.000302675460337389	0.000166685427159404	0.000278460270474314	0.000245721279371407	0.000619645008129495	0.000252768988746567	0.000117722974862023	0.000538927536244372	9.49897428819821e-05	0.000300569786389502	1.29633847046887e-05	0.000198248820735753	0.000374132014128494	0.000336085460671223	0.000114965251939601	0.000258078363424308	0.000158980547747262	0.00011649298411393	0.000100568525720336	0.00032250694122319	0.000103672981179161	0.000118212932674965	0.00097872824074185	0.000121803506871348	0.000489198585763758	0.000643009778688032	0.000183815121911539	0.000180825698776926	0.000163822875256899	0.000144990273029753	0.000910746556847171	0.00019565773239601	0.000100097009952797	0.000403539866861942	0.000283378553896249	0.000287565743603824	0.000108923557761385	0.000137187120424206	0.000125133705018881	6.41226014409939e-05	0.000139227448830499	0.00014529091648625	9.4101668981002e-05	0.000240725798706399	2.48496570872869e-05	7.24156331640155e-05	0.000198860421322883	0.000932202138842974	0.000122664524779707	0.000263335275191725	0.000133284298112223	0.000234555970594402	0.000312014368110819	0.000218309196375543	0.000216396020298351	0.00137996357363584	0.000116456038482908	0.000284669617736814	5.73176152779782e-05	0.00012499847775117	0.000234427175780102	0.000547910062196933	0.000186722919783694	3.07463976487146e-05	0.00112075257217719	0.00185550523141034
MN00046	0.000164290431047536	0.00168268203849391	5.83830807273854e-05	0.000175210504344818	0.000148587254001274	0	0.00090285075922137	0.000185963471082672	0	0.000932405890279822	0.000112081511098515	0.000389280407443067	0.000170957787252442	0.000189027134843717	0.0012342497932217	0.000351306238739626	0.000157937963557917	0.000337866780857857	7.97151599546816e-05	0.000451018729162724	3.15253911508094e-05	0.000448615924272125	0.000150201881914689	0	0.000242841246983322	0.00010993808906353	0.000394260373349832	0.000259806672377259	0.000528585804634229	0.000754822614010674	0	0.000287980138563406	0.00192043925395218	0.000288770266491853	0.000229400361062875	9.90979548672379e-05	0.000844742088048723	0.00030389674024692	0.000208378965125211	0.000650866871209109	0.000130784671209732	0.000306504009521017	0.000115399931737481	4.20149722911086e-05	0.000206952839660341	0.000414053617547744	0.000563275608415076	0.000106545918712764	0.00219344558862037	0.000187294538788225	0.000125747467537336	0.000267623408043685	2.93767936977974e-05	0.000489179251915732	0.0011747510576391	0.000265611693531597	0	0.000461604227843737	0.000286569042871981	0.000419230325426442	0.000285278752950193	0.00035143057209847	1.89246609180165e-05	5.32736836317629e-05	0.000224491007803143	0	0.000576451439008109	0.000226791447313093
MN00047	0.00315964068325116	0	0.00943247988043653	0	0	0.000444981639552188	0.000109047610599074	0.000182128688968858	0	0.00032167877681506	7.15325358155766e-05	0.000144523563944135	0	0.036538848350501	1.84490205552312e-05	0	0	0.00056373952365641	0.000202239142278831	0.000424846602991876	0.000491929505523365	3.43159460298104e-05	0.000182434236865068	0.000104098879551425	0	0	2.6274011410832e-05	0.000334536324611367	2.34799890139701e-05	0	0.000348685369491323	0.000301048689352395	0	0	0	0	6.2802274799303e-05	0.000433397284309084	0.000205440171917914	0.000390253959159656	0.000222133361693558	3.71470517141135e-05	9.4864783654043e-06	0	4.02241592168561e-05	0.000336224286523248	2.18741729147028e-05	0.000176000679148152	0	0.00147337946987963	1.77778906106036e-05	1.01276087128144e-05	0	5.93220486883788e-05	9.36989481298429e-05	0	0.000844657703472546	6.36809435413948e-05	0.000144211501439743	0	0.00163678791984938	0	0.000146660370132212	0	3.61909152359512e-05	2.98166532595939e-05	0.00123968477352064	9.49130219372678e-05
MN00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321164121805367	8.88544456582852e-05	0.000377847523350169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129534739996719	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00049	2.08297891520295e-05	0.00012249183396211	0.000435662330753718	3.850400357708e-05	0.000370552460901665	0.000123666174705471	4.65434506240563e-05	0.000136842661058156	8.51412599467453e-05	5.18343406068009e-05	0.00292537235842626	1.99010613068833e-05	0.00212331027664229	0.000333724534977056	0.00255724557744708	0.00406712525834166	6.66266226220803e-05	0.000160311081066138	8.77345720906795e-05	0.000317721875558924	8.39596038559733e-05	0.00397128207652626	3.89126172566098e-05	8.80391069956258e-05	0.000244960872563059	0.000107873565720454	0.000354459835358765	0.000276677357570417	0.00119654361931086	4.1554393458534e-05	0.000178350686539146	0.000136097607148644	2.50909107568412e-05	0.000103323773157456	0.000122468308311021	0.000148713334658663	0.00132366510341122	3.45190531495576e-05	4.69178833698083e-05	0.010865717122425	4.85130823105832e-05	2.88973811282305e-05	0.000140690136243365	0.000244659711925408	0.00127462432599502	3.48944948798837e-05	7.58854459946838e-05	0.000136545640785882	6.65536080856745e-05	3.34964288946711e-05	0.000110075701558997	8.93064241872572e-05	0.000110644969084323	7.49666919099508e-05	0.00153160014056198	0.000109726847279874	8.2892980920498e-05	5.12526402939486e-05	0.000124900312536924	3.10611900361263e-05	9.64723502452226e-05	2.28002997979946e-05	9.08476168986522e-05	0.000161968112529472	0.000186625056604695	1.46690637349559e-05	0.000412913394439203	0.00259808489938263
MN00050	0	0	0	0	8.89479063482032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84512076594774e-06	0	0	0	0	0	0	0	0	0	0	1.68612448369219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83053383001786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00051	0.000849034304640189	0.00266991662341658	0.000474216032132197	0.000511340350926463	0.000113950643100528	0.000738529457568425	0.000733739685763562	0.00193501283582272	0.000983047325303585	0.000878133830115764	0.00126148538226903	0.00140636203314751	0.000592158476743251	0.00314574486655356	0.00081485500466507	0.00176162558928347	9.81870717818567e-05	2.13537199594984e-05	0.00595739563968332	0.00271973622937092	0.000926097671381895	0.000628698568588487	0.000761386319881516	0.000986955257982879	0.000347159851926598	0.000500643401759476	0.00210027530324194	0.00104314372037778	0.00219342607037303	0.000289003279124968	0.000851392875348706	0.000487654540368444	0.00169558239043556	0.00139762566264309	0.000286508947276203	0.000985863408351926	0.000227538617687634	0.000599875866538853	0.00105946380800229	0.00758940361130056	0.000399170508463272	5.86290701120997e-05	0.00221620091342474	0.00234938152582363	0.000899131254031652	0.00168507312805664	6.77409598761802e-05	0.0007991953336017	0.000638429893941592	0.00212147750364577	0.000283009901809238	0.000194558380064779	0.00022873094484129	0.000803126754225568	0.00134498408447163	0.000416368119161017	0.00264245038766679	0.00154071625706208	0.00076316388827282	0.00376095054473994	0.000637842689827982	8.88258174408003e-05	0.00214338833164033	0.000866712583592156	0.000909010084045628	0.000433628738991411	0.00141018375967336	0.00139164330356027
