X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M
MS00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98394157304575e-05	0	0	0.000909062168143928	0	0	0.000131007426198085	0.0013019549865931	0	4.23714596062241e-05	0	0	0	0	0.000727692524409445	0	0	4.2951702789266e-05	0	0	0	0.000170710895827126	0	0	0	8.01487463843623e-05	0
MS00110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00111	0	9.0967914931074e-05	0	0.000517076743986432	0	0	0	0.0251937974441999	0	0	0	0.000652817308658359	0	0	0.000172008794029072	0.000149125973520153	0	0	0	0	1.87456220817913e-05	4.92374435873889e-05	0.00150804173438863	0	0	2.5148698132727e-05	0	0	0	1.09554276809602e-05	0	0	0	0	0	0	0.000536986340170065	8.21241322714835e-05	0	0	0	0	0	0.000678918319191698	0	0.000549537183985744	0	5.11897054316126e-05	0	0.00179836874193091	0	0	0	0	0	0.000519777453066449	0	0	0	0	0	0	0	0	0	0	0	0.0338460962940565
MS00112	0.0062457612477965	0	0.00173007640906448	0.0124898356162368	0	0.00050914301021268	0	0	0	0	0	0	0	0	7.88875145596824e-05	0.00097075493761811	0	0	0	0	0	0	0.000387734087939911	0	0	0	0	0	0	0	0	0	0	0.0019313508584102	0	0	0	0.000404649163836283	0.000501764733306137	0	0	4.29145389096187e-05	0	0	0	0	0	0	0.0160233551635929	0	0	0	0	0	0	1.77821414444802e-05	0	0	0	0	0	0	0	0.00019874620784503	0	0	0	0
MS00113	0	0.0358609580338756	0.000154897336612878	0.00355363083352669	0	0.000986453312712984	0	0	0	0.00071204967320609	0.000981033549196134	0.0600872124610041	0.0255345710367826	2.57217315115763e-05	0	0	0.000437559170967814	0	0	0.402899857954134	0.000298383246149006	0.013542339192788	0.00264524133637727	0.0415786407174038	0	0	0.0346997923196687	0.0600305160407399	0	0.0254588479892847	0.000283770799820226	0	0.0452514879313453	0	0	0.0292844207609567	0.00199645248305881	0	0	0	0.0362442465220954	0	0.0353841973918801	0.00066964227673804	0	0.0403053390765074	0	0.00171796767920575	0	0	0	0.00133658166238577	0	0.0527393923928993	0.00025083338399158	0	0.0174376326095038	0	0.0444336821147493	0.107762195740774	0.00256246295672011	0	0.0179148789411454	0	0.00779665303718834	0.0202066113561369	0.0605429305316045	8.52190603181927e-06
MS00114	0	0	0	0	0	0	0	0	0	0	0	0	0.00581615392562609	0	0	0	0.00570282687404689	0	0	0	0	0	0	0.0157800133854884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291913951675786	0	0.000128345259011081	0	0	0	0.000234760215410526	0	0	0	0	0	0	0	0	0
MS00115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00116	0	0	0	0	0	0	0	0	0	0	0	0.000126867179546853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254559862014669	0	0	0	6.6485948715715e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00118	0	0	0	0	3.75462286764212e-05	0	2.52501145914617e-05	0	0	4.22209111473129e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000866535042953398	0	0	0	0	0	7.25989814312877e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301850887541124	0
MS00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00127	0	3.18628242477697e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93051310691686e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00128	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70338678123903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121933124300943	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00133	0	0.000942966582944997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21376164428008e-05	0	0	0	0	3.88738288199386e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00134	0	0.0877283204702892	0	0	0	0	0	0	0	0	0	0.000745012302469551	0.00182128453927439	0	0	0	0.000171162763623309	0	0	0	0	0.0014675433947562	0	0	0	0	0.00379333418896446	0	0	0	0	0	0.00108806255097954	0	0	0	0	0.000202552714884491	0	0	3.01395528241779e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51362431476424e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30603960831177e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51927821721923e-05	0	0	0	0	0	0	0	0
MS00138	0.000171940530233532	0.00324763088725682	2.03351043041698e-05	0	0	0.00312871808903359	0.00743773626724786	0	0	0.000546136697895359	0	0.00102062162580577	0.000450402364119004	0	0	0	4.6339358078508e-05	0	0	0.00585951895010615	0	0	0.000391579774765276	0	0.00019381810160428	0	0.00138451378355543	0.000916720883965098	0.000499695121098471	0.000282453523863379	0	0	0.000106925060128131	0	9.88437465127656e-05	0.00812305164042782	0.00130537581238914	0.000396874016913223	0	0	0.000152557069629023	0.00241912704919555	0	0.000167392232737301	0.00371257675186055	4.99143832563847e-05	0	0.000595550278949554	0	0	0	0.000441977263149145	0.00514662633393208	0.000107741046340327	0	0	3.38238047099454e-05	4.27480576437181e-05	0.00550791052341048	0.000822083091322586	0	0.00248583649165778	0.00533445602452985	0	0	0	0.000991188593986161	0.00012417697136913
MS00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00140	0	0	0	0	0	0	0	0.000406177628673884	0	0	0.000277920732681027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026768690348672	0	0	0	0	0	0.000270963226604401	0.0026705867453063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176820345000529	0	0	0	0	0.000563358019707165	0	0	0	0	0	0
MS00141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00142	1.82731513313728e-05	0	0.000207329065220274	0	0	4.01162035390041e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390107915340755	0	0	0	0	0	0	0	0.000267331555993114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79692399118174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00144	0	0	0	0	0	0	0	0.0133197363802165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322775199577932	0.103162897247217	0	0	0	0	0	8.74987999337392e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000119781956062198	0.00219260105321499	0	0	0	0	4.06707731007592e-05	0	0	0	0	0	0.015612691562415	0	0	0	0	0	0
MS00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374609049246889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00146	0	0	0	0	0	0.000492531764577588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00148	0.000151313495788806	0	0	0	0	0	0.000303418451743496	0	0	1.21181146343524e-05	0	0	0	0	0	0.00658839047260356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134970165580163	0.00253629641723397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642119424946063	0	0	0	0	0	0
MS00149	0.00324247613278397	2.50717725244702e-05	0.0445588041831098	0	0	0.0323110886714573	0.00207481510438483	0.00024828986256848	0	0.0011637864083353	0.00142291699774954	0	0	0	0.0150760606173263	0	0	0	0	0	0.00914901741077384	0.00118807074895557	0.00252238113445347	0	0	0.000190387323114647	0.00300351317662159	0	0	0.000363845028752633	0.00180193832839442	6.8783921639287e-05	0	0.00130542227045535	9.04574444193226e-05	0.000653314096431452	0.0122278437029795	0.0199544263645909	0	0	0	0	0	0	0	0	0.000108176237029694	0.00617775074092651	0	0.317201333615014	3.98621254372346e-05	0.000451135897071683	0.000864453674792037	0	0	0.000271222170258291	0	0.000611187039902469	0	0	0	0.00049953160444513	0.00737173523625765	0.00022966588468627	0	0.000335989377951994	0.00548007305885263	0.117519485008279
MS00150	0	0	0	0	0	0.00157564544564487	0	0	0	0	0	0	0	0	0.00261975159103591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33574520841179e-05	0	0	0	0	0	0	4.31573470496926e-05	0	0	0	0	1.66176730533301e-05	0	0	0.00708857564178626	0	0	0	0	0	0	0	0	0	0.000833661776893754	0	0.00406020889094776	0	0	7.12892910936455e-05	0.000216758825881257	0
MS00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00154	0	0	0	0	0	0	6.57088879705872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118749059169186	0	0.000255428792889158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00156	5.59342409301454e-05	0	0.000452154945946409	0	0.000550360631348182	0	0	0	0	0	0	0	0	0.000318773520734771	0	0	0	0	6.25194245716031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148218458400189	0	0	0	0.000222070478216807	0	0	0	0	0	0	0	0	0.00067165672206245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89725407619562e-05
MS00157	0.000958309845045995	0.000181679606018364	0.000181498039600428	0.000874038675041107	0.00150944235746195	6.63634000382173e-05	0	0	0	0.000112511450851327	0.00036226327116148	0.000280643846989179	0	0.000575069749117789	0.000230966514573186	0	0.000269837370342571	0.000406342939734667	0.000648987860430916	0	0.000163196041698138	8.41657265762924e-05	0.000282506598640495	5.40115760266422e-05	0.000494883250104542	0	0	0	0	0	0	0	0	0	0	0	0.00094468238380086	0.000651472924693273	0	0.000212920688819981	0.000872267130017847	0	0.000116147768189823	0	0	0	0	0.000434670428627768	0	0.00315957325288539	0.000640350382731775	0	0.00017218758632748	0.000343890449299956	0	0	0	0	0	0	0	0	0.00013462096917668	0.000340618145571345	0.000212593336874873	0	0.00048829599066238	0.000153847874771609
MS00158	0.0550166951367964	0.0423532984079739	0.216078634063206	0.052273719296269	0.139271849234312	0.0656453450626573	0.00728161351901163	0.000271846072868712	0.0261075396623113	0.0183085524627059	0.0234077033834535	0.0159509114348751	0.000384822433680303	0.0507411073431853	0.0666837615935891	0	0.0318425945578456	0.0462215809219499	0.0512584790419661	0.00600182281518314	0.046668655768932	0.00679898097835883	0.0146412793937357	0.156555199525839	0.051702623830395	0.0235425540977663	0.0277863565206868	0.000989995357122501	0.000117761762820144	0	6.18410270785494e-05	0.0296891072526381	0.00493435779616693	7.99840605181343e-05	0.0123725405171273	0.00620547829777258	0.271259435047443	0.0661617543648357	0.00171615658894907	0.0252251508958327	0.162327011211967	0.0122437904264557	0.0113520013560681	0.00374736732173288	0.00258195770416078	0	0.0126507674416088	0.0402454080817722	0	0.244050657173237	0.0504741635728503	8.15963201557784e-05	0.0718101231679543	0.0812508504529556	0	0	0.000172664661661497	0	0	0.00171492526272969	0	8.05101219003224e-05	0.00952496475103102	0.020476918989558	0.0297852492131807	0.00118883141489481	0.0405446286738088	0.0188442834614936
MS00159	0	0	0	0	3.64889308830109e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00160	0	0	0	0	0	0	0	0	0	8.35456571069458e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195325503065546	0	0	0	0	0	0	0	0	0	2.50224280008677e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00161	0	0	0	0.0214848709707449	0	0	0	0	0	0	0	0.0010478964011003	0.00323394475350474	0	0	0	0.000235856438975528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248866670539205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23286754599871e-05	0	0.000300769583880258	0	0	0	0	0	0	0	0	0
MS00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106221766939243	2.56085947524383e-05
MS00163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205512497655233
MS00164	0	4.26536538727904e-05	4.53573822633196e-05	0	4.43671549411628e-05	0	0	0	0	0	0	0.000235607158107052	0.000110957071109471	0	0	0	0	0	0	0.000690257567355234	0	0	0	0	0.00102899604347451	0	0	0.000290658871724519	0	0	0	0	0	0	0	0	0	0	0	0	0.00121970091184729	8.54145282523227e-05	0	0	0	0	0	5.82970884950333e-05	0	9.58525056947452e-05	0	0	0	0	0	0	0	0	9.91045393352584e-05	0.00651630937550164	0	0	0	0	0	0	0	0
MS00165	0	5.91667987540765e-05	0	0	0	0	0	0	0	0.0772391625142455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00166	0	0	0	0	0	0	2.36699864096015e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23998073730236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00167	0	9.26604617218862e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1702767510114e-05	0	5.50788687237473e-05	0	0	0	0	0	2.69401773025587e-05	0	0	0	0	0	0.000100825562327424	3.63622685650386e-05	0	0	0	0	0	0	0	0	2.788805359041e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00168	0	0	0	0	0	2.57009834850541e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16131922982633e-05	0	0	0	0	0	0	0	0	1.74050915932041e-05	1.95141575789167e-05	0	0	0	0	0	0	3.17713899256817e-05	0	0	0	0	0	0	0	0	1.79224827809229e-05	0	0	0	0	0	0	0	0	0
MS00169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3922265034434e-05	0	0	0	0	0	0	0	0	0	0	0	2.99627172502202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37022231929061e-05	0	0	5.78410401038036e-05	0	0	0	0	4.07295293243625e-05	0	8.63362061534369e-05	0	0	0	0.000124067646371695	0.000327484717826851	0	3.81351406619423e-05	0	0	0	0.000219654920060202	0	0.000135516343564462	0	3.41336991692821e-05	0.0270233567351971	9.28002108807047e-05	0	0	0	0	0	0	0	0	0	0	0	6.25428159804582e-05	0	0	0	0	2.85826705565476e-05	0	0	0.000107573070506249	0	0	3.00440687708301e-05	0.000221474604322369	0.00394140203318521	0
MS00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00173	0.000137236714105718	0	0	0.000228844191854752	0	0	0	0	1.23606539989722e-05	0	0	0	0	0.000217997214260396	2.37526362342534e-05	0.000104756022355783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59743598123498e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46750687981415e-05	6.21238480045692e-05	0	0	0	6.00811957605156e-05	0	0	0	0	0	0	0	0.000374088808943654	0	0	0	0	0	0	0
MS00174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00177	0	0	0	0	0	0	0	4.101129682027e-05	0	0	0	6.46449848278647e-05	4.79486929163901e-05	0.000271891334928253	0	0	0	0	0	0	0	0	0	9.02380958294587e-05	0	0	0	0	0	0	0	0	0	0	0	0.000199610655826497	0	0	0	0	0	0	0	0	4.9826689848146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00178	0	0	0	0	0	0	0	0	0	0	0	0.000207089318386339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00179	0.00119448733872687	0	3.46150417570738e-05	0	0	3.13978714986944e-05	0	4.14917160787344e-05	0	0	0	1.72268003132728e-05	0	0.000222750842814781	0.000245756454090417	3.70673552727584e-05	0	0.000102833609839678	0	0	5.91427588656154e-05	3.62327734087443e-05	0	0	0	0	0	0	0.000107792974832612	0	0.000255430023646747	0.000141115361504011	0	5.80905914300304e-05	3.07477804755092e-05	2.39077189009137e-05	3.23729204172129e-05	0	9.12907121806224e-05	0.000257208565619929	1.9232002776971e-05	0	0	3.31373917910288e-05	0	0	3.13187189475383e-05	6.16470366296715e-05	1.17792150087898e-05	0	0	0	7.27689955094462e-05	0	0.000152259251099725	0	5.74793941470741e-05	1.32613695088127e-05	0.000178269346288304	0	0	4.91428430233483e-05	0	0	0	0	0	0
